,player_name,year,team,player_position,player_height,player_weight,process_status
223,Brion Stafford,2009,Texas Southern,-1,-1,-1,Failure: Did not find player
224,Aaron McReynolds,2009,Mississippi Valley St.,-1,-1,-1,Failure: Did not find player
225,Jesse Gonzales Jr.,2009,UT Rio Grande Valley,-1,-1,-1,Failure: Did not find player
226,Mike Vandahl,2009,Denver,-1,-1,-1,Failure: Did not find player
227,Brian McDonald,2010,Northeastern,-1,-1,-1,Failure: Did not find player
228,Andrew Jones III,2010,Penn St.,-1,-1,-1,Failure: Did not find player
229,Larry Williams Jr.,2010,Auburn,-1,-1,-1,Failure: Did not find player
230,Logan Nourse,2010,Dayton,-1,-1,-1,Failure: Did not find player
231,P. J. Alawoya,2010,McNeese St.,-1,-1,-1,Failure: Did not find player
232,Jeff Kari,2010,Lafayette,Guard,188,83,Success
233,John Williams,2010,UNC Asheville,Forward,203,106,Success
234,Ryan Butler,2010,Richmond,-1,-1,-1,Failure: Did not find player
235,Alfred Jones,2010,Tennessee Tech,-1,-1,-1,Failure: Did not find player
236,Yannick Braimbridge,2010,Howard,-1,-1,-1,Failure: Did not find player
237,Marc Ellis,2010,Texas Southern,-1,-1,-1,Failure: Did not find player
238,Jerime Anderson,2010,UCLA,-1,-1,-1,Failure: Did not find player
239,Yonas Berhe,2010,Louisiana Tech,-1,-1,-1,Failure: Did not find player
240,Issac Gordon,2010,UTEP,-1,-1,-1,Failure: Did not find player
241,Sam Shew,2010,Georgia Tech,-1,-1,-1,Failure: Did not find player
242,Ned Goertzen,2010,Bradley,-1,-1,-1,Failure: Did not find player
243,Jimmy Nolan,2010,George Mason,-1,-1,-1,Failure: Did not find player
244,Lex Mongo,2010,Massachusetts,-1,-1,-1,Failure: Did not find player
245,Bubba Chisholm,2010,Illinois,-1,-1,-1,Failure: Did not find player
246,John Taubeneck,2010,St. John's,-1,-1,-1,Failure: Did not find player
247,Kelly Merker,2010,New Mexico St.,-1,-1,-1,Failure: Did not find player
248,Kaycee Obi-Gwacham,2010,North Carolina St.,-1,-1,-1,Failure: Did not find player
249,Mike Myers Keitt,2010,Monmouth,-1,-1,-1,Failure: Did not find player
250,Dee Brown,2010,Bowling Green,Guard,185,72,Success
251,Anthony Jones,2010,Baylor,Guard,198,88,Success
252,John Long,2010,Morgan St.,Guard,196,88,Success
253,Marius Chawa,2010,Savannah St.,-1,-1,-1,Failure: Did not find player
