,player_name,year,team,player_position,player_height,player_weight,process_status
648,Chandler Antoine,2013,Eastern Michigan,-1,-1,-1,Failure: Did not find player
660,Gabriel Olaseni,2013,Iowa,-1,-1,-1,Failure: Did not find player
676,Will Davis II,2013,UC Irvine,-1,-1,-1,Failure: Did not find player
689,Kevin Dunleavy Jr.,2013,SMU,-1,-1,-1,Failure: Did not find player
705,Tracy Ham Jr.,2013,Georgia Southern,-1,-1,-1,Failure: Did not find player
722,Kelly Assinesi,2013,Liberty,-1,-1,-1,Failure: Did not find player
746,Gaellan Bewernick,2013,Northern Arizona,-1,-1,-1,Failure: Did not find player
773,Mike Brown,2013,Western Carolina,-100,-100,-100,Failure: Other Error
775,Cheikh Mbodj,2013,Cincinnati,-1,-1,-1,Failure: Did not find player
830,Gary Bell Jr.,2013,Gonzaga,-1,-1,-1,Failure: Did not find player
871,Elliott Eliason,2013,Minnesota,-1,-1,-1,Failure: Did not find player
879,Elliot Kampen,2013,Butler,-1,-1,-1,Failure: Did not find player
956,Remy Roberts-Burnett,2013,Western Illinois,-1,-1,-1,Failure: Did not find player
1013,Cortland Henry,2013,Mississippi Valley St.,-1,-1,-1,Failure: Did not find player
1032,James Ford Jr.,2013,Quinnipiac,-1,-1,-1,Failure: Did not find player
1039,Walter Davis,2013,Florida A&M,-100,-100,-100,Failure: Other Error
1083,Anthony Myers-Pate,2013,Robert Morris,-1,-1,-1,Failure: Did not find player
1098,Taarig Muhammad,2013,Morehead St.,-1,-1,-1,Failure: Did not find player
1111,Clyde Smith III,2013,TCU,-1,-1,-1,Failure: Did not find player
1117,Brian Greene Jr.,2013,Auburn,-1,-1,-1,Failure: Did not find player
1118,Joshua Freelove,2013,Alabama St.,-1,-1,-1,Failure: Did not find player
1167,Duke Antoneli,2013,Wake Forest,-1,-1,-1,Failure: Did not find player
1175,Derrick Richardson Jr.,2013,Central Michigan,-1,-1,-1,Failure: Did not find player
1181,Jose Irizzary,2013,Saint Peter's,-1,-1,-1,Failure: Did not find player
1192,Marco Porcher Jimenez,2013,FIU,-1,-1,-1,Failure: Did not find player
1206,Sidney Sanders Jr,2013,Fairleigh Dickinson,-1,-1,-1,Failure: Did not find player
1211,Lloyd Neely II,2013,Oakland,-1,-1,-1,Failure: Did not find player
1225,Desi Washington,2013,Saint Peter's,-1,-1,-1,Failure: Did not find player
1251,Reggie Johnson,2013,Miami OH,-100,-100,-100,Failure: Other Error
1260,Anthony White Jr.,2013,Mercer,-1,-1,-1,Failure: Did not find player
1273,Blake Hibbits,2013,Central Michigan,-1,-1,-1,Failure: Did not find player
1350,Fred Richardson III,2013,Oregon,-1,-1,-1,Failure: Did not find player
1379,Zachary Burnham,2013,Coppin St.,-1,-1,-1,Failure: Did not find player
1395,Ali Fall,2013,Nevada,-1,-1,-1,Failure: Did not find player
1399,Adama Adams,2013,South Carolina St.,-1,-1,-1,Failure: Did not find player
1400,Yosua Cordero,2013,Fairleigh Dickinson,-1,-1,-1,Failure: Did not find player
1414,Dion Wright,2013,St. Bonaventure,-1,-1,-1,Failure: Did not find player
1415,Carlos Lopez-Sosa,2013,UNLV,-1,-1,-1,Failure: Did not find player
1429,Mike McCall Jr.,2013,Saint Louis,-1,-1,-1,Failure: Did not find player
1473,Geoffrey Groselle,2013,Creighton,-1,-1,-1,Failure: Did not find player
1485,Zieyik EstimĂ¨,2013,Norfolk St.,-1,-1,-1,Failure: Did not find player
1503,Dez Wells,2013,Maryland,-1,-1,-1,Failure: Did not find player
1515,Pat Ramsey,2013,Marist,-1,-1,-1,Failure: Did not find player
1537,Brett Goodle,2013,William & Mary,-1,-1,-1,Failure: Did not find player
1554,Moses Ayegba,2013,Georgetown,-1,-1,-1,Failure: Did not find player
1563,Taévaunn Prince,2013,South Dakota St.,-1,-1,-1,Failure: Did not find player
1565,Emmanual Okoro,2013,Howard,-1,-1,-1,Failure: Did not find player
1574,Devonte McClung,2013,Tennessee St.,-1,-1,-1,Failure: Did not find player
1593,Richard Longrus Jr.,2013,Washington St.,-1,-1,-1,Failure: Did not find player
1619,Traddarius McPhearson,2013,New Orleans,-1,-1,-1,Failure: Did not find player
1622,Marshawn Chamberlain,2013,Chicago St.,-1,-1,-1,Failure: Did not find player
1637,Raymond Penn,2013,Texas Southern,-1,-1,-1,Failure: Did not find player
1657,Barrington Stevens III,2013,South Alabama,-1,-1,-1,Failure: Did not find player
1676,Darion Harris,2013,Bradley,-1,-1,-1,Failure: Did not find player
1724,Jeffery Ricard,2013,Southeastern Louisiana,-1,-1,-1,Failure: Did not find player
1751,Fred VanVleet,2013,Wichita St.,-1,-1,-1,Failure: Did not find player
1761,J. Cunnigham D,2013,UNC Asheville,-1,-1,-1,Failure: Did not find player
1769,Michael Albrecht,2013,Michigan,-1,-1,-1,Failure: Did not find player
1771,Trae Bremer,2013,Campbell,-1,-1,-1,Failure: Did not find player
1783,Mike Dakek,2013,South Florida,-1,-1,-1,Failure: Did not find player
1794,Derek Cooke Jr.,2013,Wyoming,-1,-1,-1,Failure: Did not find player
1797,Larry Drew II,2013,UCLA,-1,-1,-1,Failure: Did not find player
1872,Terron Gillmore,2013,Murray St.,-1,-1,-1,Failure: Did not find player
1879,Mike Gee,2013,Cal St. Fullerton,-1,-1,-1,Failure: Did not find player
1896,James Robinson,2013,Pittsburgh,-100,-100,-100,Failure: Other Error
1912,Manny Arop,2013,Indiana St.,-1,-1,-1,Failure: Did not find player
1960,Troy Devine,2013,Vermont,-1,-1,-1,Failure: Did not find player
1982,Aaron Rountree,2013,Wake Forest,-1,-1,-1,Failure: Did not find player
1986,Edward Lawrence,2013,Princeton,-1,-1,-1,Failure: Did not find player
1987,Nyandigisi Moikobu,2013,Iona,-1,-1,-1,Failure: Did not find player
2000,Terrence Linton,2013,South Carolina St.,-1,-1,-1,Failure: Did not find player
2015,Dominique Behohn-Tolly,2013,North Carolina A&T,-1,-1,-1,Failure: Did not find player
2017,Mcwisdon Bandejo,2013,Florida A&M,-1,-1,-1,Failure: Did not find player
2042,Dylan Green,2013,Lipscomb,-1,-1,-1,Failure: Did not find player
2056,Logan Kelly,2013,Rutgers,-1,-1,-1,Failure: Did not find player
2106,Leonard Livingston Jr.,2013,Florida Gulf Coast,-1,-1,-1,Failure: Did not find player
2114,Jeffery Moss,2013,Murray St.,-1,-1,-1,Failure: Did not find player
2131,James Davis Jr.,2013,Northern Colorado,-1,-1,-1,Failure: Did not find player
2136,Kenneth Hall,2013,Western Carolina,-1,-1,-1,Failure: Did not find player
2154,Kevin Johnson,2013,Seton Hall,-100,-100,-100,Failure: Other Error
2176,D'Vaun Smith-Rivera,2013,Georgetown,-1,-1,-1,Failure: Did not find player
2178,Oskars Reinfelds,2013,Portland,-1,-1,-1,Failure: Did not find player
2184,Arthur Capers,2013,Alabama A&M,-1,-1,-1,Failure: Did not find player
2187,Alexander Ricketts,2013,Utah,-1,-1,-1,Failure: Did not find player
2224,Indiana Faithful,2013,Wofford,-1,-1,-1,Failure: Did not find player
2247,Dimitry Coronel,2013,Maine,-1,-1,-1,Failure: Did not find player
2286,Cameron Michael,2013,Air Force,-1,-1,-1,Failure: Did not find player
2308,Ray Lee,2013,Eastern Michigan,-100,-100,-100,Failure: Other Error
2344,Jake Lorbach,2013,Ohio St.,-1,-1,-1,Failure: Did not find player
2349,Denzell McDaniel,2013,Alabama St.,-1,-1,-1,Failure: Did not find player
2363,Ayibakuro Preh,2013,Idaho St.,-1,-1,-1,Failure: Did not find player
2375,James Montgomery III,2013,Northwestern,-1,-1,-1,Failure: Did not find player
2405,Conner Garner,2013,Utah St.,-1,-1,-1,Failure: Did not find player
2425,Louis Garret,2013,San Jose St.,-1,-1,-1,Failure: Did not find player
2451,Dayton Boddie,2013,UC Riverside,-1,-1,-1,Failure: Did not find player
2456,Glenn Robinson III,2013,Michigan,-1,-1,-1,Failure: Did not find player
2476,Pat Swilling Jr.,2013,Tulsa,-1,-1,-1,Failure: Did not find player
2479,Jamal Williams Jr.,2013,Texas Tech,-1,-1,-1,Failure: Did not find player
2489,Donald Williams II,2013,Maryland Eastern Shore,-1,-1,-1,Failure: Did not find player
2494,Clide Geffrard Jr.,2013,Samford,-1,-1,-1,Failure: Did not find player
2516,Mark Jackson Jr.,2013,Manhattan,-1,-1,-1,Failure: Did not find player
2525,Demetrius Tree Treadwell,2013,Akron,-1,-1,-1,Failure: Did not find player
2540,Rex Baxter Jr.,2013,Stephen F. Austin,-1,-1,-1,Failure: Did not find player
2542,Rob King,2013,UCF,-1,-1,-1,Failure: Did not find player
2543,Mario Hines,2013,IPFW,-1,-1,-1,Failure: Did not find player
2557,Jarrett Upchurch,2013,Arizona St.,-1,-1,-1,Failure: Did not find player
2579,Maurice Watson Jr.,2013,Boston University,-1,-1,-1,Failure: Did not find player
2619,Nkereuwem Okoro,2013,Iowa St.,-1,-1,-1,Failure: Did not find player
2628,Allen Dempster,2013,Bethune Cookman,-1,-1,-1,Failure: Did not find player
2640,Connor Coleman,2013,Jacksonville,-1,-1,-1,Failure: Did not find player
2649,Charles Hill Sr.,2013,TCU,-1,-1,-1,Failure: Did not find player
2654,Gerell Martin,2013,LIU Brooklyn,-1,-1,-1,Failure: Did not find player
2658,John Simmons,2013,Central Michigan,-1,-1,-1,Failure: Did not find player
2659,Lonji Yiljep,2013,Brown,-1,-1,-1,Failure: Did not find player
2661,Brtandon McDonnell,2013,Dartmouth,-1,-1,-1,Failure: Did not find player
2665,Austin Waverly,2013,Oregon,-1,-1,-1,Failure: Did not find player
2669,Deuce Johnson,2013,Cal St. Fullerton,-1,-1,-1,Failure: Did not find player
2681,John Nazarko,2013,Rhode Island,-1,-1,-1,Failure: Did not find player
2684,Austin Admas,2013,Northwestern St.,-1,-1,-1,Failure: Did not find player
2695,Shawn Amiker Jr.,2013,Youngstown St.,-1,-1,-1,Failure: Did not find player
2696,Mateja Buovac,2013,New Mexico St.,-1,-1,-1,Failure: Did not find player
2703,Alan Winiewski,2013,Penn St.,-1,-1,-1,Failure: Did not find player
2743,Mike Washington Jr.,2013,Princeton,-1,-1,-1,Failure: Did not find player
2752,Jeylani Dublin,2013,Longwood,-1,-1,-1,Failure: Did not find player
2753,Pat Ackerman,2013,Penn St.,-1,-1,-1,Failure: Did not find player
2757,Mason Archie II,2013,Davidson,-1,-1,-1,Failure: Did not find player
2771,Earvin Morris Jr.,2013,Kent St.,-1,-1,-1,Failure: Did not find player
2779,Bryce Dejean-Jones,2013,UNLV,-1,-1,-1,Failure: Did not find player
2780,Arnaud William Adala Moto,2013,Wake Forest,-1,-1,-1,Failure: Did not find player
2799,J.T. Adenrele,2013,UC Davis,-1,-1,-1,Failure: Did not find player
2825,Steve Taylor Jr.,2013,Marquette,-1,-1,-1,Failure: Did not find player
2831,Jeff Short,2013,Fordham,-1,-1,-1,Failure: Did not find player
2855,Shayok Shayok,2013,Bradley,-1,-1,-1,Failure: Did not find player
2891,Davonté Lacy,2013,Washington St.,-1,-1,-1,Failure: Did not find player
2913,Gary Ricks Jr.,2013,Drake,-1,-1,-1,Failure: Did not find player
2915,Anthony Beane Jr.,2013,Southern Illinois,-1,-1,-1,Failure: Did not find player
2923,Anton Grady,2013,Cleveland St.,-1,-1,-1,Failure: Did not find player
2941,Pat Ingram,2013,Iowa,-1,-1,-1,Failure: Did not find player
2954,Darius Paul,2013,Western Michigan,-1,-1,-1,Failure: Did not find player
2961,Robert Carter Jr.,2013,Georgia Tech,-1,-1,-1,Failure: Did not find player
2967,Naz Long,2013,Iowa St.,-1,-1,-1,Failure: Did not find player
2976,Kevin Yogi Ferrell,2013,Indiana,-1,-1,-1,Failure: Did not find player
2999,Andrew White III,2013,Kansas,-1,-1,-1,Failure: Did not find player
3010,Gaby Belardo,2013,FIU,-1,-1,-1,Failure: Did not find player
3011,Mike Ladd,2013,Washington St.,-1,-1,-1,Failure: Did not find player
3015,J'Mychal Reese,2013,Texas A&M,-1,-1,-1,Failure: Did not find player
3032,Fred Gulley III,2014,Arkansas,-1,-1,-1,Failure: Did not find player
3120,Dee Geiger,2014,Harvard,-1,-1,-1,Failure: Did not find player
3124,Michael Dixon Jr.,2014,Memphis,-1,-1,-1,Failure: Did not find player
3152,Matthew Hodgson,2014,Saint Mary's,-1,-1,-1,Failure: Did not find player
3177,Keith McDougald,2014,Jacksonville,-1,-1,-1,Failure: Did not find player
3197,Ronald Roberts,2014,Saint Joseph's,-1,-1,-1,Failure: Did not find player
3226,Tony Criswell,2014,Missouri,-1,-1,-1,Failure: Did not find player
3228,Walt Lemon Jr.,2014,Bradley,-1,-1,-1,Failure: Did not find player
3249,Jerry Evans Jr.,2014,Nevada,-1,-1,-1,Failure: Did not find player
3285,Stephen Holt,2014,Saint Mary's,-1,-1,-1,Failure: Did not find player
3325,Stacey Poole Jr.,2014,Georgia Tech,-1,-1,-1,Failure: Did not find player
3333,Andre Winston,2014,Portland St.,-1,-1,-1,Failure: Did not find player
3334,Will DiIorio,2014,Washington St.,-1,-1,-1,Failure: Did not find player
3469,Kendell Groom,2014,Sacramento St.,-1,-1,-1,Failure: Did not find player
3473,Daniel Stewart,2014,Rider,-1,-1,-1,Failure: Did not find player
3521,Kenyon McNeail,2014,Louisiana Tech,-1,-1,-1,Failure: Did not find player
3543,Maliik Love,2014,Cal Poly,-1,-1,-1,Failure: Did not find player
3546,Aksel Bolin,2014,Northern Illinois,-1,-1,-1,Failure: Did not find player
3551,Demondre Champman,2014,Prairie View A&M,-1,-1,-1,Failure: Did not find player
3556,Juwan Howard Jr.,2014,Detroit,-1,-1,-1,Failure: Did not find player
3560,Brandon Frazier,2014,Fordham,-1,-1,-1,Failure: Did not find player
3600,Michael Cobbins,2014,Oklahoma St.,-1,-1,-1,Failure: Did not find player
3626,Mike Byron,2014,Gardner Webb,-1,-1,-1,Failure: Did not find player
3636,Calvin Newell,2014,UCF,-1,-1,-1,Failure: Did not find player
3662,Ed Townsel,2014,Arkansas St.,-1,-1,-1,Failure: Did not find player
3679,Tré Bussey,2014,Georgia Southern,-1,-1,-1,Failure: Did not find player
3689,Fuquan Edwin,2014,Seton Hall,-1,-1,-1,Failure: Did not find player
3698,Evan Roquemore,2014,Santa Clara,-1,-1,-1,Failure: Did not find player
3710,Frantz Massenat,2014,Drexel,-1,-1,-1,Failure: Did not find player
3711,Pieter Prinsloo,2014,Marist,-1,-1,-1,Failure: Did not find player
3716,Babatunde Olumuyiwa,2014,USC Upstate,-1,-1,-1,Failure: Did not find player
3718,Miles Jackson-Cartwright,2014,Penn,-1,-1,-1,Failure: Did not find player
3762,Lowell Ulmer,2014,St. Francis NY,-1,-1,-1,Failure: Did not find player
3807,Marshall Harris III,2014,The Citadel,-1,-1,-1,Failure: Did not find player
3831,Yolonzo Moore II,2014,Hartford,-1,-1,-1,Failure: Did not find player
3832,Larry Nance Jr.,2014,Wyoming,-1,-1,-1,Failure: Did not find player
3854,Dave Whitmore,2014,Arizona St.,-1,-1,-1,Failure: Did not find player
3889,D'Angelo Scott,2014,Texas Southern,-1,-1,-1,Failure: Did not find player
3911,Tre Drye,2014,Tulane,-1,-1,-1,Failure: Did not find player
3982,Dominque Major,2014,St. Francis PA,-1,-1,-1,Failure: Did not find player
3987,Shawn Kemp Jr.,2014,Washington,-1,-1,-1,Failure: Did not find player
3988,Mike Caffey,2014,Long Beach St.,-1,-1,-1,Failure: Did not find player
4013,Alexander Barlow,2014,Butler,-1,-1,-1,Failure: Did not find player
4041,Zach Lamb,2014,Cal St. Bakersfield,-1,-1,-1,Failure: Did not find player
4042,Johnny O'Bryant III,2014,LSU,-1,-1,-1,Failure: Did not find player
4049,Ravon Harris,2014,Niagara,-1,-1,-1,Failure: Did not find player
4072,Joey Ptasinski,2014,Lafayette,-1,-1,-1,Failure: Did not find player
4090,Deji Ibitayo,2014,Akron,-1,-1,-1,Failure: Did not find player
4141,John Johnson,2014,Penn St.,-100,-100,-100,Failure: Other Error
4160,Joseph Thomas,2014,Niagara,-1,-1,-1,Failure: Did not find player
4179,Mike Weisner,2014,Montana,-1,-1,-1,Failure: Did not find player
4205,Tab Hamilton,2014,Appalachian St.,-1,-1,-1,Failure: Did not find player
4228,Marvin Frazier,2014,Northwestern St.,-1,-1,-1,Failure: Did not find player
4231,Tristan Carey,2014,Longwood,-1,-1,-1,Failure: Did not find player
4271,Stephan Hicks,2014,Cal St. Northridge,-1,-1,-1,Failure: Did not find player
4276,Yous Mbao,2014,Marshall,-1,-1,-1,Failure: Did not find player
4293,Gabriel Olaseni,2014,Iowa,-1,-1,-1,Failure: Did not find player
4305,Will Davis II,2014,UC Irvine,-1,-1,-1,Failure: Did not find player
4317,Kevin Dunleavy Jr.,2014,SMU,-1,-1,-1,Failure: Did not find player
4350,Gaellan Bewernick,2014,Northern Arizona,-1,-1,-1,Failure: Did not find player
4368,Mike Brown,2014,Western Carolina,-100,-100,-100,Failure: Other Error
4406,Gary Bell Jr.,2014,Gonzaga,-1,-1,-1,Failure: Did not find player
4427,Elliott Eliason,2014,Minnesota,-1,-1,-1,Failure: Did not find player
4433,Elliot Kampen,2014,Butler,-1,-1,-1,Failure: Did not find player
4479,Remy Roberts-Burnett,2014,Western Illinois,-1,-1,-1,Failure: Did not find player
4516,Cortland Henry,2014,Mississippi Valley St.,-1,-1,-1,Failure: Did not find player
4526,James Ford Jr.,2014,Quinnipiac,-1,-1,-1,Failure: Did not find player
4531,Jomari Bradshaw,2014,Florida A&M,-1,-1,-1,Failure: Did not find player
4532,Walter Davis,2014,Florida A&M,-100,-100,-100,Failure: Other Error
4556,Anthony Myers-Pate,2014,Robert Morris,-1,-1,-1,Failure: Did not find player
4575,Clyde Smith III,2014,TCU,-1,-1,-1,Failure: Did not find player
4580,Joshua Freelove,2014,Buffalo,-1,-1,-1,Failure: Did not find player
4608,Duke Antoneli,2014,Wake Forest,-1,-1,-1,Failure: Did not find player
4613,Derrick Richardson Jr.,2014,Central Michigan,-1,-1,-1,Failure: Did not find player
4624,Marco Porcher Jimenez,2014,FIU,-1,-1,-1,Failure: Did not find player
4632,Sidney Sanders Jr,2014,Fairleigh Dickinson,-1,-1,-1,Failure: Did not find player
4636,Lloyd Neely II,2014,Oakland,-1,-1,-1,Failure: Did not find player
4648,Desi Washington,2014,Saint Peter's,-1,-1,-1,Failure: Did not find player
4649,Matt Ratto,2014,Cal St. Bakersfield,-1,-1,-1,Failure: Did not find player
4666,Reggie Johnson,2014,Miami OH,-100,-100,-100,Failure: Other Error
4672,Anthony White Jr.,2014,Mercer,-1,-1,-1,Failure: Did not find player
4750,Zachary Burnham,2014,Coppin St.,-1,-1,-1,Failure: Did not find player
4760,Ali Fall,2014,Nevada,-1,-1,-1,Failure: Did not find player
4764,Adama Adams,2014,South Carolina St.,-1,-1,-1,Failure: Did not find player
4777,Dion Wright,2014,St. Bonaventure,-1,-1,-1,Failure: Did not find player
4778,Carlos Lopez-Sosa,2014,UNLV,-1,-1,-1,Failure: Did not find player
4787,Mike McCall Jr.,2014,Saint Louis,-1,-1,-1,Failure: Did not find player
4821,Geoffrey Groselle,2014,Creighton,-1,-1,-1,Failure: Did not find player
4828,Zieyik EstimĂ¨,2014,Norfolk St.,-1,-1,-1,Failure: Did not find player
4838,Dez Wells,2014,Maryland,-1,-1,-1,Failure: Did not find player
4875,Moses Ayegba,2014,Georgetown,-1,-1,-1,Failure: Did not find player
4884,Emmanual Okoro,2014,Howard,-1,-1,-1,Failure: Did not find player
4908,Alhaji Fullah,2014,Charleston Southern,-1,-1,-1,Failure: Did not find player
4927,Traddarius McPhearson,2014,New Orleans,-1,-1,-1,Failure: Did not find player
4937,Raymond Penn,2014,Texas Southern,-1,-1,-1,Failure: Did not find player
4953,Barrington Stevens III,2014,South Alabama,-1,-1,-1,Failure: Did not find player
4964,Darion Harris,2014,Bradley,-1,-1,-1,Failure: Did not find player
4991,Jon McKeeman,2014,Purdue,-1,-1,-1,Failure: Did not find player
4996,Aleksej Rostov,2014,Western Kentucky,-1,-1,-1,Failure: Did not find player
4999,Jeffery Ricard,2014,Southeastern Louisiana,-1,-1,-1,Failure: Did not find player
5019,Fred VanVleet,2014,Wichita St.,-1,-1,-1,Failure: Did not find player
5026,J. Cunnigham D,2014,UNC Asheville,-1,-1,-1,Failure: Did not find player
5031,Michael Albrecht,2014,Michigan,-1,-1,-1,Failure: Did not find player
5048,Derek Cooke Jr.,2014,Wyoming,-1,-1,-1,Failure: Did not find player
5107,Terron Gillmore,2014,Murray St.,-1,-1,-1,Failure: Did not find player
5121,James Robinson,2014,Pittsburgh,-100,-100,-100,Failure: Other Error
5134,Manny Arop,2014,Indiana St.,-1,-1,-1,Failure: Did not find player
5180,Aaron Rountree,2014,Wake Forest,-1,-1,-1,Failure: Did not find player
5195,Shaquiel Mitchell,2014,South Carolina St.,-1,-1,-1,Failure: Did not find player
5223,Dylan Green,2014,Lipscomb,-1,-1,-1,Failure: Did not find player
5277,Jeffery Moss,2014,Murray St.,-1,-1,-1,Failure: Did not find player
5292,Kenneth Hall,2014,Western Carolina,-1,-1,-1,Failure: Did not find player
5320,Arthur Capers,2014,Alabama A&M,-1,-1,-1,Failure: Did not find player
5321,Alexander Ricketts,2014,Utah,-1,-1,-1,Failure: Did not find player
5353,Indiana Faithful,2014,Wofford,-1,-1,-1,Failure: Did not find player
5375,Dimitry Coronel,2014,Maine,-1,-1,-1,Failure: Did not find player
5425,Raven Lee,2014,Eastern Michigan,-1,-1,-1,Failure: Did not find player
5455,Jake Lorbach,2014,Ohio St.,-1,-1,-1,Failure: Did not find player
5469,Ayibakuro Preh,2014,Idaho St.,-1,-1,-1,Failure: Did not find player
5477,James Montgomery III,2014,Northwestern,-1,-1,-1,Failure: Did not find player
5520,Branford Jones,2014,Long Beach St.,-1,-1,-1,Failure: Did not find player
5529,Glenn Robinson III,2014,Michigan,-1,-1,-1,Failure: Did not find player
5543,Pat Swilling Jr.,2014,Tulsa,-1,-1,-1,Failure: Did not find player
5546,Jamal Williams Jr.,2014,Texas Tech,-1,-1,-1,Failure: Did not find player
5572,Demetrius Tree Treadwell,2014,Akron,-1,-1,-1,Failure: Did not find player
5603,Maurice Watson Jr.,2014,Boston University,-1,-1,-1,Failure: Did not find player
5636,Allen Dempster,2014,Bethune Cookman,-1,-1,-1,Failure: Did not find player
5679,Derrick Walton Jr.,2014,Michigan,-1,-1,-1,Failure: Did not find player
5685,Demarcus Daniels,2014,North Florida,-1,-1,-1,Failure: Did not find player
5691,Kerry Hammonds II,2014,Middle Tennessee,-1,-1,-1,Failure: Did not find player
5697,Rakeem Brown,2014,Delaware St.,-1,-1,-1,Failure: Did not find player
5739,Charles Hill Jr.,2014,TCU,-1,-1,-1,Failure: Did not find player
5750,Leon Carswell II,2014,Louisiana Monroe,-1,-1,-1,Failure: Did not find player
5756,Kevin Johnson,2014,Cincinnati,-100,-100,-100,Failure: Other Error
5770,Billy Donovan,2014,Florida,-100,-100,-100,Failure: Other Error
5771,Bernard Morena,2014,Kennesaw St.,-1,-1,-1,Failure: Did not find player
5772,Jarmar Gulley,2014,Missouri St.,-1,-1,-1,Failure: Did not find player
5790,Deandre McIntrye,2014,Arkansas Pine Bluff,-1,-1,-1,Failure: Did not find player
5839,Justin Moss,2014,Buffalo,-1,-1,-1,Failure: Did not find player
5840,Marlon Beck II,2014,Binghamton,-1,-1,-1,Failure: Did not find player
5844,Sean Tuohy Jr.,2014,Loyola MD,-1,-1,-1,Failure: Did not find player
5861,Justin Phillipe,2014,Incarnate Word,-1,-1,-1,Failure: Did not find player
5877,Tommy Hamilton IV,2014,DePaul,-1,-1,-1,Failure: Did not find player
5878,Billy Garrett Jr.,2014,DePaul,-1,-1,-1,Failure: Did not find player
5894,Williy Kouassi,2014,Kennesaw St.,-1,-1,-1,Failure: Did not find player
5917,Algie Key,2014,Alabama,-1,-1,-1,Failure: Did not find player
5926,Aula Sumbry,2014,Quinnipiac,-1,-1,-1,Failure: Did not find player
5940,Longji Yiljep,2014,Brown,-1,-1,-1,Failure: Did not find player
5953,Jake Zuilof,2014,Grand Canyon,-1,-1,-1,Failure: Did not find player
6020,Chandler Levingston,2014,UMKC,-1,-1,-1,Failure: Did not find player
6046,Gasevic Mrdjan,2014,Delaware St.,-1,-1,-1,Failure: Did not find player
6049,Corey Allen Jr,2014,South Florida,-1,-1,-1,Failure: Did not find player
6052,Greg Wesley,2014,North Texas,-1,-1,-1,Failure: Did not find player
6060,Trey Washington III,2014,Wyoming,-1,-1,-1,Failure: Did not find player
6064,Avery Johnson,2014,UC Davis,-100,-100,-100,Failure: Other Error
6065,Iggy Nujic,2014,UC Davis,-1,-1,-1,Failure: Did not find player
6103,Norman Hobbie,2014,Brown,-100,-100,-100,Failure: Other Error
6144,Dashaun Rice,2014,Central Arkansas,-1,-1,-1,Failure: Did not find player
6150,Kevin Crawford Ii,2014,North Carolina Central,-1,-1,-1,Failure: Did not find player
6160,Melvin Johnson III,2014,Arkansas St.,-1,-1,-1,Failure: Did not find player
6181,Brandon Eddlestone,2014,LSU,-1,-1,-1,Failure: Did not find player
6193,Rob Cross,2014,Vanderbilt,-1,-1,-1,Failure: Did not find player
6276,Larry Johnson,2014,Youngstown St.,-100,-100,-100,Failure: Other Error
6296,Sam Dower Jr.,2014,Gonzaga,-1,-1,-1,Failure: Did not find player
6326,Vuk Belatic,2014,Monmouth,-1,-1,-1,Failure: Did not find player
6361,Jean-Micheal Mudiay,2014,SMU,-1,-1,-1,Failure: Did not find player
6375,Ude Ifeanyichukwu,2014,Southern Miss,-1,-1,-1,Failure: Did not find player
6388,Dyrbe Enos,2014,Hawaii,-1,-1,-1,Failure: Did not find player
6410,Kris Rolle,2014,Saint Peter's,-1,-1,-1,Failure: Did not find player
6416,Kendell Ramlal,2014,Texas St.,-1,-1,-1,Failure: Did not find player
6468,Reggie Theus Jr.,2014,South Carolina,-1,-1,-1,Failure: Did not find player
6480,Frank Bartley IV,2014,BYU,-1,-1,-1,Failure: Did not find player
6537,Varun Ram,2014,Maryland,-1,-1,-1,Failure: Did not find player
6566,Allen Jiles IV,2014,Idaho,-1,-1,-1,Failure: Did not find player
6577,Linwood Ross Jr.,2014,IUPUI,-1,-1,-1,Failure: Did not find player
6578,Jack Flemming,2014,Colgate,-1,-1,-1,Failure: Did not find player
6711,Logan Loucks,2014,UC Santa Barbara,-1,-1,-1,Failure: Did not find player
6719,Chasen Williamson,2014,Central Arkansas,-1,-1,-1,Failure: Did not find player
6729,Wayne Selden Jr.,2014,Kansas,-1,-1,-1,Failure: Did not find player
6736,Keenen Anderson,2014,Eastern Illinois,-1,-1,-1,Failure: Did not find player
6792,Princeton Davis,2014,Alabama St.,-1,-1,-1,Failure: Did not find player
6797,Jacob Enevold,2014,Drake,-1,-1,-1,Failure: Did not find player
6817,Jacquan Nobels,2014,Tennessee St.,-1,-1,-1,Failure: Did not find player
6829,Phabien Glasco,2014,Central Arkansas,-1,-1,-1,Failure: Did not find player
6854,Cameron Blakley,2014,Charlotte,-1,-1,-1,Failure: Did not find player
6861,Parker Van Dyke,2014,Utah,-1,-1,-1,Failure: Did not find player
6876,Whitley Carter,2014,Savannah St.,-1,-1,-1,Failure: Did not find player
6895,Dre Wills,2014,Vermont,-1,-1,-1,Failure: Did not find player
6904,Richie Spillier,2014,Florida A&M,-1,-1,-1,Failure: Did not find player
6980,Jerimyiah Batts,2014,Coppin St.,-1,-1,-1,Failure: Did not find player
6984,Alvin Ellis III,2014,Michigan St.,-1,-1,-1,Failure: Did not find player
7027,Keawe Enos,2014,Utah Valley,-1,-1,-1,Failure: Did not find player
7030,Bosko Kostur,2014,Bryant,-1,-1,-1,Failure: Did not find player
7071,Alex Davis,2014,Fresno St.,-1,-1,-1,Failure: Did not find player
