,player_name,year,team,player_position,player_height,player_weight,process_status
90,Seth Towns,2022,Ohio St.,Forward,203,104,Success
91,Mikey Dixon,2022,Idaho,Guard,188,74,Success
92,John Pettway,2022,Tennessee Tech,Guard,190,85,Success
93,Kellon Taylor,2022,McNeese St.,Forward,198,97,Success
94,Chuba Ohams,2022,Fordham,Forward,206,95,Success
95,Najee Garvin,2022,Hampton,Forward,201,95,Success
96,Evan Clayborne,2022,UNC Asheville,Forward,198,103,Success
97,Jake Killingsworth,2022,UC San Diego,Guard,196,92,Success
98,Ty Flowers,2022,LIU Brooklyn,-1,-1,-1,Failure: Did not find player
99,Brison Gresham,2022,Texas Southern,Forward,203,104,Success
100,Damari Parris,2022,Prairie View A&M,Guard,185,74,Success
101,Dallas Walton,2022,Wake Forest,Forward,213,106,Success
102,Xavier Bishop,2022,Montana St.,Guard,173,70,Success
103,Dylan Painter,2022,Delaware,Forward,208,106,Success
104,John Hall,2022,UMass Lowell,Forward,201,97,Success
105,Brock Bertram,2022,Buffalo,Center,211,109,Success
106,Harrison Henderson,2022,Central Michigan,Forward,211,108,Success
107,Bitumba Baruti,2022,Florida Atlantic,Guard,201,104,Success
108,Sammy Friday IV,2022,Eastern Illinois,-1,-1,-1,Failure: Did not find player
109,Xzavier Malone-Key,2022,Oregon St.,-1,-1,-1,Failure: Did not find player
110,Khadim Sy,2022,Wake Forest,Forward,208,107,Success
111,Braun Hartfield,2022,Pepperdine,Guard,198,83,Success
112,Daron Henson,2022,Seattle,Forward,203,92,Success
113,Koby McEwen,2022,Weber St.,Guard,193,92,Success
114,Justin Roberts,2022,Niagara,Guard,178,85,Success
115,Jason Carter,2022,Ohio,Forward,206,117,Success
116,Tre Clark,2022,Rice,Guard,196,92,Success
117,Kameron McGusty,2022,Miami FL,Guard,196,86,Success
118,Jordan Shepherd,2022,California,Guard,193,86,Success
119,Frederick Scott,2022,Boston College,Forward,203,104,Success
120,Johnny McCants,2022,New Mexico St.,Forward,201,106,Success
121,Rasheem Dunn,2022,Robert Morris,Guard,188,86,Success
122,Tommy Kuhse,2022,Saint Mary's,Guard,188,83,Success
123,Elijah Thomas,2022,Cal Baptist,Forward,206,111,Success
124,Juwan Gray,2022,Towson,Forward,203,97,Success
125,Nikola Djogo,2022,Northeastern,Guard,203,104,Success
126,Colby Leifson,2022,Utah Valley,Guard,193,86,Success
127,Aher Uguak,2022,Loyola Chicago,Forward,201,102,Success
128,Bryson Williams,2022,Texas Tech,Forward,203,103,Success
129,Jacob Davison,2022,Cal Poly,Guard,193,79,Success
130,Everett Winchester,2022,Florida Atlantic,Forward,201,97,Success
131,A.J. Lawson,2022,Texas Southern,Guard,196,97,Success
132,Dontay Bassett,2022,Weber St.,Forward,206,111,Success
133,David Jean-Baptiste,2022,Chattanooga,Guard,185,87,Success
134,Rodney Chatman,2022,Vanderbilt,Guard,185,81,Success
135,Makale Foreman,2022,California,Guard,185,86,Success
136,Chuck Champion,2022,Albany,Guard,193,83,Success
137,Sam Green,2022,Howard,Forward,198,104,Success
138,Reginald Gee,2022,Louisiana Monroe,Guard,190,99,Success
139,Ray Salnave,2022,UMBC,Guard,190,92,Success
140,Payton Willis,2022,Minnesota,Guard,193,90,Success
141,John Fulkerson,2022,Tennessee,Forward,206,97,Success
142,Clevon Brown,2022,FIU,Forward,203,105,Success
143,Jalen Johnson,2022,Mercer,Guard,198,88,Success
144,Lazaro Rojas,2022,UT Arlington,Forward,211,106,Success
145,Quan Jackson,2022,UAB,Guard,193,83,Success
146,Bryce Nze,2022,Butler,Forward,201,104,Success
147,Mason Faulkner,2022,Louisville,Guard,185,86,Success
148,Seventh Woods,2022,Morgan St.,Guard,188,85,Success
149,Aaron Cook,2022,Georgia,Guard,188,81,Success
150,Arkel Lamar,2022,UMKC,Guard,196,106,Success
151,Patrick Good,2022,Winthrop,Guard,183,79,Success
152,Salif Boudie,2022,UMass Lowell,Forward,203,102,Success
153,Jahmiah Simmons,2022,North Texas,Forward,193,99,Success
154,Christian Willis,2022,Arkansas St.,Guard,188,88,Success
155,Te'Jon Lucas,2022,BYU,Guard,188,81,Success
156,Jordan Bohannon,2022,Iowa,Guard,185,79,Success
157,Milos Jovic,2022,Miami OH,Guard,193,89,Success
158,Justin Kier,2022,Arizona,Guard,193,86,Success
159,Nana Akenten,2022,Southeast Missouri St.,Guard,198,97,Success
160,Thomas Allen,2022,North Carolina St.,Guard,185,81,Success
161,LaDavius Draine,2022,Tulsa,Guard,193,95,Success
162,Trey Wade,2022,Arkansas,Forward,198,100,Success
163,Kyle Young,2022,Ohio St.,Forward,206,99,Success
164,Anthony Gaines,2022,Siena,Center,203,0,Success
165,David Maynard,2022,The Citadel,Guard,193,92,Success
166,Pauly Paulicap,2022,West Virginia,Forward,203,102,Success
167,Andrew Platek,2022,Siena,Guard,193,92,Success
168,Jason Strong,2022,Northeastern,Forward,203,98,Success
169,Tomas Murphy,2022,Vermont,Forward,203,104,Success
170,Brandon McKissic,2022,Florida,Guard,190,88,Success
171,Jack Perry,2022,Portland,Guard,188,79,Success
172,Ra Kpedi,2022,Fort Wayne,Forward,206,102,Success
173,Bailey Patella,2022,Vermont,Forward,196,83,Success
174,Emmanuel Akot,2022,Boise St.,Guard,203,95,Success
175,Alex Barcello,2022,BYU,Guard,188,81,Success
176,Maxwell Evans,2022,TCU,Guard,188,86,Success
177,Grant Anticevich,2022,California,Forward,203,104,Success
178,Austin McCullough,2022,Campbell,Guard,196,95,Success
179,Justice Sueing,2022,Ohio St.,Forward,198,0,Success
180,Walt McGrory,2022,South Dakota,Guard,190,92,Success
181,Luke Nathan,2022,Rutgers,Forward,211,106,Success
182,Brad Davison,2022,Wisconsin,Guard,193,91,Success
183,Kobe King,2022,Valparaiso,Guard,193,92,Success
184,Taj Benning,2022,Fairfield,Guard,193,91,Success
185,Parker Stewart,2022,Indiana,Guard,196,95,Success
186,Marcus Carr,2022,Texas,Guard,188,88,Success
187,Terrell Brown,2022,San Diego,Guard,175,70,Success
188,Jordan Davis,2022,Jacksonville,Guard,178,86,Success
189,Vance Jackson Jr.,2022,East Carolina,-1,-1,-1,Failure: Did not find player
190,Luka Vasic,2022,Charlotte,Guard,203,86,Success
191,Nike Sibande,2022,Pittsburgh,Guard,193,83,Success
192,Donovan Sims,2022,Middle Tennessee,Guard,185,72,Success
193,Kevin McAdoo,2022,Detroit,Guard,183,0,Success
194,Jalen Gibbs,2022,Jacksonville St.,Guard,190,81,Success
195,Tydus Verhoeven,2022,UTEP,Forward,206,102,Success
196,Nicholas Kratholm,2022,Niagara,Forward,206,99,Success
197,Eric Williams Jr.,2022,Oregon,-1,-1,-1,Failure: Did not find player
198,Goanar Mar,2022,Northern Iowa,Forward,201,97,Success
199,Bryan Knapp,2022,George Washington,Guard,185,77,Success
200,Terrance McBride,2022,Rice,Guard,188,77,Success
201,Riley Voss,2022,Wright St.,Forward,198,99,Success
202,Chris Knight,2022,Loyola Chicago,Forward,201,89,Success
203,Scott Blakney,2022,Montana,Forward,203,104,Success
204,Admir Besovic,2022,Little Rock,Center,213,108,Success
205,Eli Brooks,2022,Michigan,Guard,185,83,Success
206,Darius McNeill,2022,UTSA,Guard,190,83,Success
207,Bryan Trimble Jr.,2022,Akron,-1,-1,-1,Failure: Did not find player
208,Jamaree Bouyea,2022,San Francisco,Guard,188,81,Success
209,Peace Ilegomah,2022,Evansville,Center,206,108,Success
210,Marco Anthony,2022,Utah,Guard,196,102,Success
211,Izaiah Brockington,2022,Iowa St.,Guard,193,90,Success
212,Alex O'Connell,2022,Creighton,Guard,198,81,Success
213,Jalen Ray,2022,Hofstra,Guard,188,79,Success
214,Evan Gilyard II,2022,UMKC,-1,-1,-1,Failure: Did not find player
215,Daeqwon Plowden,2022,Bowling Green,Guard,198,97,Success
216,Nelly Cummings,2022,Colgate,Guard,183,81,Success
217,Blake Huggins,2022,Ball St.,Center,208,111,Success
218,James Reese,2022,South Carolina,Guard,193,75,Success
219,Fatts Russell,2022,Maryland,Guard,178,74,Success
220,Maceo Jack,2022,Buffalo,Guard,196,86,Success
221,Terry Nolan Jr.,2022,Towson,-1,-1,-1,Failure: Did not find player
222,Justin Mazzulla,2022,Vermont,Guard,190,88,Success
223,Greg Calixte,2022,Bryant,Forward,203,106,Success
224,Tshiefu Ngalakulondi,2022,Fairfield,Forward,201,97,Success
225,Elyjah Williams,2022,Northwestern,Forward,201,99,Success
226,Sean Price,2022,Charleston Southern,Guard,190,95,Success
227,Jimmy Boeheim,2022,Syracuse,Forward,203,97,Success
228,Tai Bibbs,2022,Howard,Guard,190,80,Success
229,Gabe Stefanini,2022,San Francisco,Guard,190,95,Success
230,Matt DeWolf,2022,Washington St.,Forward,206,104,Success
231,Desmond Cambridge Jr.,2022,Nevada,-1,-1,-1,Failure: Did not find player
232,Lenell Henry,2022,Alcorn St.,Forward,203,90,Success
233,John Harrar,2022,Penn St.,Forward,206,108,Success
234,Jamari Wheeler,2022,Ohio St.,Guard,185,77,Success
235,Garrison Brooks,2022,Mississippi St.,Forward,208,108,Success
236,Walker Miller,2022,Monmouth,Forward,211,106,Success
237,Brandon Huffman,2022,Jacksonville St.,Forward,208,102,Success
238,P.J. Horne,2022,Georgia,Forward,198,104,Success
239,Ejike Obinna,2022,Saint Joseph's,Forward,208,110,Success
240,Trae Berhow,2022,Northern Iowa,Guard,196,89,Success
241,Cam Allen,2022,Towson,-1,-1,-1,Failure: Did not find player
242,Jade' Smith,2022,Pepperdine,Guard,193,86,Success
243,Joe Quintana,2022,Loyola Marymount,Guard,188,74,Success
244,Levi Stockard III,2022,VCU,-1,-1,-1,Failure: Did not find player
245,Mike McGuirl,2022,Kansas St.,Guard,188,88,Success
246,Chris Teahan,2022,Kansas,Guard,193,88,Success
247,Simon Wright,2022,Maryland,Forward,201,96,Success
248,Jacob Rigoni,2022,Quinnipiac,Guard,198,86,Success
249,Rich Kelly,2022,Massachusetts,Guard,185,79,Success
250,Chris Sodom,2022,Delaware St.,Center,221,104,Success
251,Jaden Sayles,2022,Stony Brook,Forward,206,106,Success
252,Stef Smith,2022,St. John's,Guard,188,83,Success
253,Bryce Moragne,2022,Florida A&M,Forward,196,99,Success
254,Javon Levi,2022,UT Arlington,Guard,180,79,Success
255,Josip Vrankic,2022,Santa Clara,Forward,206,97,Success
256,Shaquille Walters,2022,Northeastern,Guard,198,86,Success
257,Marco Smith,2022,Nebraska Omaha,Guard,188,79,Success
258,Justin McCall,2022,Cal St. Bakersfield,Guard,198,95,Success
259,Christian David,2022,Butler,Guard,198,102,Success
260,Jerald Gillens-Butler,2022,Elon,Guard,196,99,Success
261,Cooper Neese,2022,Indiana St.,Guard,193,83,Success
262,Aaron Thompson,2022,Butler,Forward,193,86,Success
263,Holland Woods,2022,Grand Canyon,Guard,185,81,Success
264,Wyatt Wilkes,2022,Florida St.,Forward,203,99,Success
265,Malek Green,2022,Canisius,Forward,201,99,Success
266,Ike Obiagu,2022,Seton Hall,Center,218,122,Success
267,Anthony Polite,2022,Florida St.,Guard,198,97,Success
268,Deontaye Buskey,2022,Charleston Southern,Guard,185,72,Success
269,Jordan Whitfield,2022,Campbell,Guard,185,79,Success
270,Phlandrous Fleming Jr.,2022,Florida,-1,-1,-1,Failure: Did not find player
271,Jaheam Cornwall,2022,Penn St.,Guard,183,79,Success
272,Dajour Dickens,2022,Hampton,Center,213,97,Success
273,Paul Scruggs,2022,Xavier,Guard,193,88,Success
274,Greg Elliott,2022,Marquette,Guard,190,83,Success
275,Theo John,2022,Duke,Forward,206,115,Success
276,Makai Ashton-Langford,2022,Boston College,Guard,190,83,Success
277,Jamal Cain,2022,Oakland,Forward,201,90,Success
278,Nate Watson,2022,Providence,Center,208,117,Success
279,Jermaine Jackson Jr.,2022,Central Michigan,-1,-1,-1,Failure: Did not find player
280,Bourama Sidibe,2022,Syracuse,Forward,208,98,Success
281,Javante McCoy,2022,Boston University,Guard,196,81,Success
282,Sukhmail Mathon,2022,Boston University,Center,208,102,Success
283,Walter Whyte,2022,Boston University,Guard,198,95,Success
284,Paul Newman,2022,Albany,Forward,198,0,Success
285,Jimmy Sotos,2022,Ohio St.,Guard,190,90,Success
286,Connor McCaffery,2022,Iowa,Guard,196,92,Success
287,Ryan McAdoo,2022,North Carolina,Forward,196,90,Success
288,Jase Febres,2022,Texas,Guard,196,88,Success
289,Marquis Godwin,2022,Hampton,Guard,196,88,Success
290,Zach Jacobs,2022,James Madison,Forward,203,106,Success
291,Zach Cooks,2022,Hofstra,Guard,178,74,Success
292,Isaiah Banks,2022,FIU,Guard,196,81,Success
293,Amorie Archibald,2022,Louisiana Tech,Guard,190,83,Success
294,Exavian Christon,2022,Louisiana Tech,Guard,193,90,Success
295,Trent Frazier,2022,Illinois,-1,-1,-1,Failure: Did not find player
296,Ricky Nelson,2022,UT Rio Grande Valley,Guard,185,77,Success
297,Michal Kozak,2022,Weber St.,Forward,203,97,Success
298,Cedrick Alley Jr.,2022,UTSA,-1,-1,-1,Failure: Did not find player
299,Ethan Chargois,2022,Oklahoma,Forward,206,106,Success
300,William Douglas,2022,Prairie View A&M,Guard,196,87,Success
301,Fabian White Jr.,2022,Houston,-1,-1,-1,Failure: Did not find player
302,Keegan McDowell,2022,Liberty,Forward,198,81,Success
303,Justyn Mutts,2022,Virginia Tech,Forward,201,104,Success
304,Victor Enoh,2022,Marist,Forward,201,113,Success
305,Jamal Johnson,2022,UAB,Guard,183,77,Success
306,Daniel Akin,2022,Cal Baptist,Forward,206,99,Success
307,Brandon Horvath,2022,Utah St.,Forward,208,95,Success
308,Jacob Gilyard,2022,Richmond,Guard,175,72,Success
309,Stacy Beckton Jr.,2022,American,-1,-1,-1,Failure: Did not find player
310,Abayomi Iyiola,2022,Hofstra,Forward,206,104,Success
311,Taylor Funk,2022,Saint Joseph's,Forward,203,104,Success
312,Rocky Kreuser,2022,North Dakota St.,Forward,208,111,Success
313,Noah Frederking,2022,Evansville,Guard,193,95,Success
314,Hunter Maldonado,2022,Wyoming,Guard,201,90,Success
315,Rylan Bergersen,2022,Eastern Washington,Guard,198,92,Success
316,Brock Miller,2022,Utah St.,Guard,196,90,Success
317,Dwight Wilson III,2022,Ohio,-1,-1,-1,Failure: Did not find player
318,Mark Flagg,2022,St. Francis PA,Forward,206,97,Success
319,Noah Horchler,2022,Providence,Forward,203,99,Success
320,Jalen Jordan,2022,Middle Tennessee,Guard,190,72,Success
321,Justyn Hamilton,2022,Kent St.,Forward,211,99,Success
322,De'Vondre Perry,2022,Albany,Forward,201,99,Success
323,Caleb Daniels,2022,Villanova,Guard,193,95,Success
324,David Collins,2022,Clemson,Guard,183,109,Success
325,Justin Brown,2022,UAB,Guard,180,90,Success
326,J.P. Moorman II,2022,UC Riverside,-1,-1,-1,Failure: Did not find player
327,Cameron Benford,2022,Fort Wayne,Forward,203,108,Success
328,Jordan McKenzie,2022,Stony Brook,Guard,185,86,Success
329,Wyatt Yess,2022,Yale,Forward,203,99,Success
330,Ebube Ebube,2022,Manhattan,Forward,201,99,Success
331,Scott Hitchon,2022,Canisius,Forward,203,97,Success
332,Jaylen Butz,2022,Western Kentucky,Forward,206,101,Success
333,Justin Roberts,2022,Georgia St.,Guard,178,85,Success
334,Nathan Cayo,2022,Richmond,Forward,201,102,Success
335,Braxton Beverly,2022,Eastern Kentucky,Guard,183,83,Success
336,E.J. Stephens,2022,Minnesota,Guard,190,79,Success
337,James Karnik,2022,Boston College,Center,206,104,Success
338,Marques Wilson,2022,Lehigh,Guard,193,95,Success
339,Myles Douglas,2022,Morgan St.,Forward,201,97,Success
340,Felipe Haase,2022,Mercer,Forward,206,114,Success
341,David Beatty,2022,North Carolina A&T,Guard,188,90,Success
342,K.J. Davis,2022,Bethune Cookman,Guard,198,83,Success
343,Marcus Shaver Jr.,2022,Boise St.,-1,-1,-1,Failure: Did not find player
344,Tahirou Diabate,2022,San Diego St.,Forward,206,95,Success
345,Sam Iorio,2022,Niagara,Forward,201,100,Success
346,"James Baker, Jr.",2022,UNC Wilmington,-1,-1,-1,Failure: Did not find player
347,De'Von Cooper,2022,George Mason,Guard,193,91,Success
348,Caleb Hollander,2022,Belmont,Forward,203,106,Success
349,Grayson Murphy,2022,Belmont,Guard,188,79,Success
350,Nigel Jackson,2022,Wagner,Forward,201,97,Success
351,Greg Jones,2022,Lipscomb,Guard,185,0,Success
352,Parker Hazen,2022,Lipscomb,Forward,201,92,Success
353,Marten Linssen,2022,Saint Louis,Forward,203,115,Success
354,Darnell Rogers,2022,UMBC,Guard,157,68,Success
355,Mileek McMillan,2022,Western Michigan,Forward,203,104,Success
356,Clyde Trapp,2022,Charlotte,Guard,193,92,Success
357,Darien Jackson,2022,Tulsa,Guard,190,85,Success
358,Elijah Joiner,2022,Iona,Guard,190,90,Success
359,A.J. Oliver II,2022,Old Dominion,-1,-1,-1,Failure: Did not find player
360,Stanley Umude,2022,Arkansas,Guard,198,95,Success
361,Clifton Moore,2022,La Salle,Forward,208,99,Success
362,Aljami Durham,2022,Providence,Guard,193,83,Success
363,Caleb Green,2022,Fairfield,Forward,203,115,Success
364,Jacob Grandison,2022,Illinois,Guard,198,92,Success
365,Matt Faw,2022,NJIT,Forward,206,101,Success
366,Austin Butler,2022,Charlotte,Guard,196,96,Success
367,John Meeks,2022,College of Charleston,Forward,198,101,Success
368,Jordan Sechan,2022,College of Charleston,Guard,185,81,Success
369,Jermaine Samuels,2022,Villanova,Forward,201,104,Success
370,Ralueke Orizu,2022,Georgia Southern,Forward,203,92,Success
371,Caleb Simmons,2022,San Jose St.,Guard,198,92,Success
372,Cameron Christon,2022,Grambling St.,-1,-1,-1,Failure: Did not find player
373,Matt Halvorsen,2022,Florida Gulf Coast,Guard,185,83,Success
374,Michael Diggins,2022,Illinois Chicago,Forward,203,88,Success
375,Dominik Fragala,2022,Delaware St.,Guard,183,72,Success
376,Marcus McClary,2022,Monmouth,Guard,190,88,Success
377,Greg Kuakumensah,2022,Niagara,Forward,198,90,Success
378,Prince Oduro,2022,Detroit,Forward,203,115,Success
379,Roman Penn,2022,Drake,Guard,183,83,Success
380,Lewis Djonkam,2022,Radford,Forward,206,111,Success
381,Anthony Duruji,2022,Florida,Forward,201,99,Success
382,Jarrod West,2022,Louisville,Guard,180,0,Success
383,Darius George,2022,Marshall,Forward,201,91,Success
384,David Jenkins Jr.,2022,Utah,-1,-1,-1,Failure: Did not find player
385,Hayden Brown,2022,The Citadel,Forward,196,102,Success
386,Bo Hodges,2022,Butler,Guard,196,95,Success
387,Mladen Armus,2022,Boise St.,Forward,208,105,Success
388,Tristan Clark,2022,SMU,Forward,208,106,Success
389,Dre Marin,2022,Southern Utah,Guard,183,79,Success
390,Tyler Polley,2022,Connecticut,Forward,206,97,Success
391,Eliel Nsoseme,2022,Georgia St.,Forward,203,102,Success
392,Lance Thomas,2022,South Alabama,Forward,206,102,Success
393,Darius Perry,2022,UCF,Guard,188,88,Success
394,Trevor Moore,2022,Morgan St.,Guard,196,88,Success
395,Greg Parham,2022,South Alabama,Guard,193,79,Success
396,Bubba Parham,2022,Georgia Tech,Guard,178,73,Success
397,Avery Diggs,2022,Chattanooga,Center,211,113,Success
398,Shelby Adams,2022,Texas St.,Guard,190,79,Success
399,Reggie Miller,2022,Abilene Christian,Guard,201,83,Success
400,PJ Pipes,2022,Santa Clara,Guard,188,86,Success
401,Geo Baker,2022,Rutgers,Guard,193,88,Success
402,Trent Buttrick,2022,Massachusetts,Forward,203,108,Success
403,Jahlil Jenkins,2022,Stony Brook,Guard,183,72,Success
404,Nigel Shadd,2022,Pacific,Forward,206,113,Success
405,Ledarrius Brewer,2022,East Tennessee St.,Guard,196,88,Success
406,Cedric Russell,2022,Ohio St.,Guard,188,86,Success
407,Malik Osborne,2022,Florida St.,Forward,206,102,Success
408,Samuta Avea,2022,Hawaii,Guard,198,88,Success
409,Kris Bankston,2022,Norfolk St.,Forward,203,99,Success
410,Remy Martin,2022,Kansas,Guard,183,79,Success
411,Justin Whatley,2022,North Carolina A&T,Forward,203,108,Success
412,Kaiden Rice,2022,Georgetown,Guard,201,92,Success
413,Umoja Gibson,2022,Oklahoma,Guard,185,79,Success
414,Myles Lewis,2022,McNeese St.,Guard,196,84,Success
415,Justin Minaya,2022,Providence,Forward,198,97,Success
416,Souley Boum,2022,UTEP,Guard,190,73,Success
417,Bates Jones,2022,Duke,Forward,203,102,Success
418,Kellan Grady,2022,Kentucky,Guard,196,92,Success
419,Derrick Walker,2022,Nebraska,Forward,203,105,Success
420,Zach Kent,2022,Delaware St.,Forward,208,104,Success
421,Jameel Alausa,2022,Yale,Forward,201,95,Success
422,Paul Atkinson,2022,Notre Dame,Forward,208,99,Success
423,Eddie Scott,2022,Long Beach St.,Guard,198,90,Success
424,Omar Habwe,2022,Stony Brook,Forward,198,102,Success
425,Charles Falden,2022,James Madison,Guard,190,92,Success
426,Ryan Schwieger,2022,Loyola Chicago,Guard,198,92,Success
427,DeAndre Jones,2022,Saint Louis,Guard,193,92,Success
428,Hayden Koval,2022,Cincinnati,Center,216,99,Success
429,David Caraher,2022,High Point,Guard,198,92,Success
430,Mike Okauru,2022,UNC Wilmington,Guard,190,83,Success
431,Isaac Kante,2022,LIU Brooklyn,Forward,201,108,Success
432,Jay Jay Chandler,2022,South Alabama,-1,-1,-1,Failure: Did not find player
433,Mack Smith,2022,Western Michigan,-1,-1,-1,Failure: Did not find player
434,Antwan Walker,2022,Rhode Island,Forward,201,104,Success
435,Jerome Desrosiers,2022,Hawaii,Forward,201,104,Success
436,Elijah Barnes,2022,Princeton,Forward,201,97,Success
437,Charlie Bagin,2022,Princeton,Guard,185,77,Success
438,Jaylon Hall,2022,Morehead St.,Guard,196,86,Success
439,A.J. Caldwell,2022,Chattanooga,Guard,196,90,Success
440,Keith Williams,2022,Western Kentucky,Center,203,104,Success
441,Mamoudou Diarra,2022,Tennessee Tech,Forward,206,102,Success
442,Malik Williams,2022,Louisville,Center,211,113,Success
