,player_name,year,team,player_position,player_height,player_weight,process_status
59,Josh Alexander,2019,American,Guard,193,95,Success
60,Mason Cooper,2019,Eastern Kentucky,Guard,188,79,Success
61,Demarius Jacobs,2019,Saint Louis,Guard,188,83,Success
62,Joel Ntambwe,2019,UNLV,Forward,203,102,Success
63,Jonathan Tchamwa Tchatchoua,2019,UNLV,-1,-1,-1,Failure: Did not find player
64,Fred Thatch Jr.,2019,Saint Louis,-1,-1,-1,Failure: Did not find player
65,Antoine Vernon,2019,Oregon St.,Guard,183,79,Success
66,Sasha Sukhanov,2019,Morehead St.,Forward,211,106,Success
67,Malik Riddle,2019,Morehead St.,Guard,193,79,Success
68,Javon Freeman-Liberty,2019,Valparaiso,-1,-1,-1,Failure: Did not find player
69,De'Torrion Ware,2019,Jacksonville St.,Guard,193,90,Success
70,Jahbril Price-Noel,2019,Pacific,Guard,201,97,Success
71,Ajare Sanni,2019,Pacific,Guard,190,77,Success
72,Filip Petrusev,2019,Gonzaga,Forward,211,106,Success
73,Darryl Polk Jr.,2019,Pepperdine,-1,-1,-1,Failure: Did not find player
74,A.J. Reeves,2019,Providence,Guard,198,92,Success
75,Jimmy Nichols Jr.,2019,Providence,-1,-1,-1,Failure: Did not find player
76,DeShaun Wade,2019,East Carolina,Guard,188,90,Success
77,David Duke,2019,Providence,Guard,196,92,Success
78,Ian Krishnan,2019,Central Connecticut,Guard,188,81,Success
79,Will Ellis,2019,Central Connecticut,Guard,188,79,Success
80,Joe Kasperzyk,2019,Bryant,Guard,190,86,Success
81,Patrick Harding,2019,Bryant,Forward,206,104,Success
82,Nino Hernandez,2019,Bryant,Guard,193,92,Success
83,Jack Hansen,2019,IUPUI,Forward,201,92,Success
84,Brandon Kenyon,2019,IUPUI,Forward,208,102,Success
85,Aleksa Popovic,2019,Cleveland St.,Forward,206,97,Success
86,Dibaji Walker,2019,Cleveland St.,Forward,206,90,Success
87,Jayden Gardner,2019,East Carolina,Forward,201,106,Success
88,Gavin Baxter,2019,BYU,Forward,206,95,Success
89,Dave Morris,2019,Tennessee St.,Guard,185,81,Success
90,Everette Hammond,2019,USC Upstate,Guard,190,83,Success
91,Ibn Williams,2019,Coppin St.,Guard,180,74,Success
92,Tolu Smith,2019,Western Kentucky,Forward,208,111,Success
93,Trevelin Queen,2019,New Mexico St.,Guard,198,86,Success
94,Brendan Medley-Bacon,2019,Coppin St.,Center,216,111,Success
95,Justin Steers,2019,Coppin St.,Guard,201,90,Success
96,Nigel Marshall,2019,Coppin St.,Guard,196,99,Success
97,Giir Ring,2019,Coppin St.,Forward,203,102,Success
98,T.J. Moss,2019,South Carolina,Guard,193,88,Success
99,A.J. Lawson,2019,South Carolina,Guard,196,97,Success
100,Xavier Pinson,2019,Missouri,Guard,188,77,Success
101,Torrence Watson,2019,Missouri,Guard,196,92,Success
102,Emmitt Williams,2019,LSU,Forward,198,104,Success
103,Darius Days,2019,LSU,Forward,201,111,Success
104,Kamaka Hepa,2019,Texas,Forward,206,99,Success
105,Rashawn Fredericks,2019,Cincinnati,Guard,196,90,Success
106,KJ Williams,2019,Murray St.,Forward,208,111,Success
107,Gio Nelson,2019,UC Davis,Guard,193,90,Success
108,TJ Massenburg,2019,Middle Tennessee,Forward,203,102,Success
109,Dalin Williams,2019,Northwestern St.,Forward,206,99,Success
110,Alou Dillon,2019,South Dakota St.,Forward,203,104,Success
111,Filip Fullerton,2019,Portland St.,Forward,206,95,Success
112,Austin Richie,2019,Northern Illinois,Guard,190,83,Success
113,Jalen Hodge,2019,Louisiana Monroe,Guard,185,81,Success
114,Adili Kuerban,2019,Kennesaw St.,Guard,188,83,Success
115,Michael Dunne,2019,Hartford,Guard,183,86,Success
116,Darius Kinnel,2019,Hartford,Guard,183,86,Success
117,R.J. Gladney,2019,Louisiana Lafayette,Forward,198,90,Success
118,Kristian Lafayette,2019,Louisiana Lafayette,Forward,208,90,Success
119,JD Williams,2019,Louisiana Monroe,Guard,196,81,Success
120,Jacob Boonyasith,2019,American,Guard,190,97,Success
121,Grehlon Easter,2019,Lamar,Guard,190,81,Success
122,Ashton Hagans,2019,Kentucky,Guard,190,89,Success
123,Keldon Johnson,2019,Kentucky,Guard,198,95,Success
124,Amanze Ngumezi,2019,Georgia,Forward,206,111,Success
125,Jojo Toppin,2019,Georgia,Forward,196,79,Success
126,Tye Fagan,2019,Georgia,Guard,190,88,Success
127,Noah Locke,2019,Florida,Guard,190,92,Success
128,Keyontae Johnson,2019,Florida,Forward,196,103,Success
129,Andrew Nembhard,2019,Florida,Guard,196,87,Success
130,Tyrone Lyons,2019,North Carolina A&T,Forward,201,83,Success
131,Trace Young,2019,Wyoming,Forward,203,81,Success
132,Casmir Ochiaka,2019,Loyola MD,Guard,203,106,Success
133,Tyeshon Martin,2019,Indiana St.,Guard,185,80,Success
134,Christian Agnew,2019,North Alabama,Guard,188,86,Success
135,Brady Heiman,2019,Nebraska,Forward,211,95,Success
136,Ryan Greer,2019,Northwestern,Guard,188,86,Success
137,Jarvis Omersa,2019,Minnesota,Forward,198,106,Success
138,Gabe Kalscheur,2019,Minnesota,Guard,193,90,Success
139,Gabe Brown,2019,Michigan St.,Center,213,104,Success
140,Daniel Oturu,2019,Minnesota,Center,208,108,Success
141,Amir Harris,2019,Nebraska,-1,-1,-1,Failure: Did not find player
142,Flo Thamba,2019,Baylor,Forward,208,111,Success
143,Jared Butler,2019,Baylor,Guard,190,88,Success
144,Osun Osunniyi,2019,St. Bonaventure,Forward,208,99,Success
145,Vince Williams,2019,VCU,Forward,198,0,Success
146,P.J. Byrd,2019,VCU,Guard,185,79,Success
147,Darius Beane,2019,Southern Illinois,Guard,190,79,Success
148,Cam Jones,2019,Jacksonville St.,Guard,198,86,Success
149,Jomaru Brown,2019,Eastern Kentucky,Guard,188,86,Success
150,Tre King,2019,Eastern Kentucky,Forward,206,102,Success
151,Houston King,2019,Eastern Kentucky,Guard,193,83,Success
152,Maros Zeliznak,2019,Jacksonville St.,Center,211,120,Success
153,Tauriawn Knight,2019,Utah St.,Guard,185,77,Success
154,Cameron Tyson,2019,Idaho,Guard,188,86,Success
155,Khadim Samb,2019,Idaho,Forward,198,87,Success
156,RayQuawndis Mitchell,2019,Idaho,Guard,196,92,Success
157,Ben Fakira,2019,Utah St.,Forward,208,108,Success
158,Anthony Davis Jr.,2019,Arkansas Pine Bluff,-1,-1,-1,Failure: Did not find player
159,Brandon Averitt,2019,UTEP,Guard,185,68,Success
160,Victor Ohia Obioha,2019,Pepperdine,-1,-1,-1,Failure: Did not find player
161,Jackson Stormo,2019,Pepperdine,Center,206,112,Success
162,Josh Phillips,2019,Portland,Forward,203,111,Success
163,Jason Malonga,2019,DePaul,Guard,193,88,Success
164,Gus Okafor,2019,Longwood,Forward,198,104,Success
165,Ludovic Dufeal,2019,Gardner Webb,Forward,203,90,Success
166,Curtis Holland III,2019,High Point,-1,-1,-1,Failure: Did not find player
167,Rob Peterson III,2019,High Point,-1,-1,-1,Failure: Did not find player
168,LJ Thorpe,2019,UNC Asheville,Guard,196,97,Success
169,Trevon Faulkner,2019,Northern Kentucky,Guard,190,86,Success
170,Adrian Nelson,2019,Northern Kentucky,Guard,201,99,Success
171,Braden Norris,2019,Oakland,Guard,183,81,Success
172,Bryant Mocaby,2019,Northern Kentucky,Guard,196,90,Success
173,Nick Honor,2019,Fordham,Guard,178,92,Success
174,Harrison Butler,2019,Southern Utah,Guard,196,104,Success
175,Serrel Smith Jr.,2019,Maryland,-1,-1,-1,Failure: Did not find player
176,Josh Cornish,2019,Southern Utah,Guard,188,74,Success
177,Sasha Stefanovic,2019,Purdue,Guard,196,90,Success
178,Austin Rotroff,2019,Duquesne,Forward,208,108,Success
179,Chance Moore,2019,Wichita St.,Forward,198,95,Success
180,Jared Sherfield,2019,Tennessee Tech,Guard,196,74,Success
181,Richard Njoku,2019,Navy,Forward,201,104,Success
182,Marlon Taylor,2019,LSU,-1,-1,-1,Failure: Did not find player
183,Dren Dedushaj,2019,Bryant,Center,218,102,Success
184,Jaylin Andrews,2019,Loyola MD,Guard,193,81,Success
185,Jan Dornik,2019,Loyola MD,Forward,198,87,Success
186,Kenny Jones,2019,Loyola MD,Guard,183,86,Success
187,Naz Reid,2019,LSU,Forward,208,113,Success
188,Ja'vonte Smart,2019,LSU,Guard,193,92,Success
189,Lazar Skoric,2019,Fordham,Guard,190,86,Success
190,Akim-Jamal Jonah,2019,San Diego,-1,-1,-1,Failure: Did not find player
191,Tray Maddox Jr.,2019,Oakland,-1,-1,-1,Failure: Did not find player
192,Malik Martin,2019,Charlotte,Guard,198,95,Success
193,Cooper Robb,2019,Charlotte,Guard,185,86,Success
194,Brandon Younger,2019,Charlotte,Guard,201,86,Success
195,Jaylen Sebree,2019,Florida Atlantic,Forward,201,90,Success
196,James Akinjo,2019,Georgetown,Guard,185,83,Success
197,Simi Shittu,2019,Vanderbilt,-1,-1,-1,Failure: Did not find player
198,Aaron Nesmith,2019,Vanderbilt,Forward,198,96,Success
199,Dravon Mangum,2019,Charlotte,Forward,203,90,Success
200,Tyshaun Crawford,2019,Georgia Southern,Center,216,122,Success
201,Khalil Cuffee,2019,Southeast Missouri St.,Guard,193,92,Success
202,Zep Jasper,2019,College of Charleston,Guard,185,79,Success
203,Gabe Merete,2019,Florida Atlantic,Guard,201,83,Success
204,Kavonte Ivery,2019,Georgia St.,Forward,198,97,Success
205,Calvin Wishart,2019,Georgia Southern,Guard,185,81,Success
206,Elijah McCadden,2019,Georgia Southern,Guard,193,95,Success
207,Horace Wyatt Jr.,2019,Little Rock,-1,-1,-1,Failure: Did not find player
208,Nelson Phillips,2019,Georgia St.,Guard,190,83,Success
209,Milos Apic,2019,Long Beach St.,Forward,208,90,Success
210,Justin Hemsley,2019,Hawaii,Forward,198,88,Success
211,Justin Brown,2019,Chattanooga,Guard,180,90,Success
212,Jared Bynum,2019,Saint Joseph's,Guard,178,81,Success
213,Jake Wojcik,2019,Richmond,Guard,196,86,Success
214,Souleymane Koureissi,2019,Richmond,Forward,206,97,Success
215,Andre Gustavson,2019,Richmond,Guard,193,88,Success
216,Matt Grace,2019,Richmond,Forward,206,104,Success
217,Sy Chatman,2019,Massachusetts,Forward,203,99,Success
218,Omar Silverio,2019,Rhode Island,Guard,190,90,Success
219,Tre Wood,2019,Massachusetts,Guard,185,74,Success
220,Samba Diallo,2019,Massachusetts,Forward,201,88,Success
221,Lewis Wang,2019,Maine,Guard,185,81,Success
222,Michael Devoe,2019,Georgia Tech,Guard,196,89,Success
223,Diego Willis,2019,NJIT,Guard,193,81,Success
224,Joey Baker,2019,Duke,Forward,198,91,Success
225,Devin Vassell,2019,Florida St.,Guard,198,81,Success
226,Daniil Kasatkin,2019,Penn St.,Guard,201,97,Success
227,Myles Dread,2019,Penn St.,Guard,193,99,Success
228,Miller Kopp,2019,Northwestern,Forward,201,97,Success
229,Luther Muhammad,2019,Ohio St.,Guard,190,83,Success
230,Pete Nance,2019,Northwestern,Forward,208,102,Success
231,Justin Ahrens,2019,Ohio St.,Forward,198,88,Success
232,Duane Washington Jr.,2019,Ohio St.,-1,-1,-1,Failure: Did not find player
233,Myreon Jones,2019,Penn St.,Guard,190,81,Success
234,Jaedon LeDee,2019,Ohio St.,Forward,206,108,Success
235,Alpha Okoli,2019,St. Bonaventure,Guard,196,90,Success
236,John Knight III,2019,Utah St.,-1,-1,-1,Failure: Did not find player
237,Jules Bernard,2019,UCLA,Guard,198,92,Success
238,Moses Brown,2019,UCLA,Center,216,111,Success
239,Kyle Lofton,2019,St. Bonaventure,Guard,190,86,Success
240,Kenneth Nwuba,2019,UCLA,Forward,206,115,Success
241,Ben Harvey,2019,Eastern Illinois,Guard,196,92,Success
242,Kabir Mohammed,2019,Missouri St.,Forward,196,107,Success
243,Jordan McCabe,2019,West Virginia,Guard,183,85,Success
244,Emmitt Matthews Jr.,2019,West Virginia,-1,-1,-1,Failure: Did not find player
245,Austin Fadal,2019,Eastern Washington,Guard,193,79,Success
246,Trey Doomes,2019,West Virginia,Guard,190,77,Success
247,Derek Culver,2019,West Virginia,Forward,208,115,Success
248,Elijah Jackson,2019,Eastern Washington,Forward,198,0,Success
249,Brendan Thiele,2019,Army,Guard,196,92,Success
250,Cameron Copeland,2019,North Florida,-1,-1,-1,Failure: Did not find player
251,Carter Hendricksen,2019,North Florida,Forward,201,98,Success
252,Dylan Belquist,2019,San Francisco,Forward,198,86,Success
253,Trevante Anderson,2019,San Francisco,Guard,188,83,Success
254,Dan Fotu,2019,Saint Mary's,Forward,201,102,Success
255,Alex Mudronja,2019,Saint Mary's,Guard,196,88,Success
256,Matthias Tass,2019,Saint Mary's,Forward,208,111,Success
257,Quinn Clinton,2019,Saint Mary's,Guard,190,83,Success
258,Brendan Bailey,2019,Marquette,Forward,203,90,Success
259,Ugo Obineke,2019,Kennesaw St.,Forward,198,86,Success
260,Antonio Spencer,2019,Kennesaw St.,Forward,206,105,Success
261,Dane Goodwin,2019,Notre Dame,Guard,198,90,Success
262,Malik Jefferson,2019,Mount St. Mary's,Forward,206,104,Success
263,Dee Barnes,2019,Mount St. Mary's,Guard,193,81,Success
264,Martin Poulsen,2019,Mount St. Mary's,-1,-1,-1,Failure: Did not find player
265,Collin Nnamene,2019,Mount St. Mary's,Forward,206,95,Success
266,Kris Wooten,2019,Elon,Guard,188,86,Success
267,Bryce Washington,2019,Penn,Forward,198,115,Success
268,Anthony Crump,2019,Middle Tennessee,Guard,203,90,Success
269,Wayne Arnold,2019,Cal St. Fullerton,Guard,193,86,Success
270,Elijah Harkless,2019,Cal St. Northridge,Guard,190,88,Success
271,Darius Brown II,2019,Cal St. Northridge,-1,-1,-1,Failure: Did not find player
272,Teddy Ochieng,2019,Cal St. Northridge,Forward,203,88,Success
273,Michael Ou,2019,Cal St. Northridge,Center,206,104,Success
274,Ian Steere,2019,North Carolina St.,Forward,206,111,Success
275,James Manns,2019,Wright St.,Forward,201,95,Success
276,Jeameril Wilson,2019,Lehigh,Forward,201,90,Success
277,Tyrone Perry,2019,Lafayette,Guard,180,0,Success
278,Sean Good,2019,Lafayette,Forward,208,93,Success
279,Nic Lynch,2019,Lehigh,Center,211,113,Success
280,Blake Harris,2019,North Carolina St.,Guard,190,86,Success
281,Manny Dixon,2019,Saint Peter's,Guard,196,79,Success
282,Ryan O'Leary,2019,Rider,Guard,196,83,Success
283,Logan Hill,2019,Toledo,Forward,201,97,Success
284,Mark Jackson,2019,Penn,-100,-100,-100,Failure: Other Error
285,Trey McGowens,2019,Pittsburgh,Guard,193,86,Success
286,Quentin Guliford,2019,Montana St.,Forward,198,90,Success
287,Ladarius Marshall,2019,Southern Miss,Forward,198,104,Success
288,Kristian Sjolund,2019,Georgia Tech,Forward,203,95,Success
289,Jared Rice,2019,Cal Poly,Guard,178,0,Success
290,D.J. Myers,2019,Western Carolina,Forward,198,90,Success
291,Kameron Gibson,2019,Western Carolina,Guard,190,87,Success
292,Jake Stephens,2019,VMI,Center,208,120,Success
293,Carlos Dotson,2019,Western Carolina,Forward,201,122,Success
294,Ryan Larson,2019,Wofford,Guard,185,79,Success
295,Josh Cottrell,2019,Western Carolina,Guard,188,83,Success
296,Kris Monroe,2019,Providence,Forward,203,97,Success
297,SK Shittu,2019,Central Arkansas,Forward,206,97,Success
298,Jericole Hellems,2019,North Carolina St.,Forward,201,92,Success
299,Isaiah Stokes,2019,Florida,Forward,203,113,Success
300,Christian Scott,2019,Elon,Forward,203,0,Success
301,Tyrese Martin,2019,Rhode Island,Guard,198,97,Success
302,Dana Tate,2019,Rhode Island,Forward,201,104,Success
303,Jamal Hartwell II,2019,George Mason,-1,-1,-1,Failure: Did not find player
304,Jordan Miller,2019,George Mason,Guard,188,79,Success
305,Jason Douglas-Stanley,2019,George Mason,Guard,188,86,Success
306,Marcus Littles,2019,George Washington,Forward,206,117,Success
307,Berrick JeanLouis,2019,New Mexico St.,Forward,196,88,Success
308,Elijah McNamara,2019,Miami OH,Forward,206,93,Success
309,Mekhi Lairy,2019,Miami OH,Guard,173,63,Success
310,Anthony Roberts,2019,Kent St.,Forward,196,83,Success
311,DeAndre Gholston,2019,Kent St.,Guard,196,97,Success
312,Malik Miller,2019,Morgan St.,Center,206,97,Success
313,Tajion Jones,2019,UNC Asheville,Guard,196,86,Success
314,Romello Wilbert,2019,Incarnate Word,Guard,188,83,Success
315,Matt Veretto,2019,Delaware,Forward,201,95,Success
316,KJ Simon,2019,Troy,Guard,190,86,Success
317,Raymond Bethea Jr.,2019,Howard,-1,-1,-1,Failure: Did not find player
318,Spencer Rodgers,2019,Troy,Guard,193,80,Success
319,Alex Vilarino,2019,Boston University,Guard,188,81,Success
320,Au'Diese Toney,2019,Pittsburgh,Guard,198,95,Success
321,Zeke Richards,2019,Santa Clara,-100,-100,-100,Failure: Other Error
322,Trey Wertz,2019,Santa Clara,Guard,196,88,Success
323,Keshawn Justice,2019,Santa Clara,Forward,201,99,Success
324,Guglielmo Caruso,2019,Santa Clara,Forward,211,95,Success
325,Savion Dawkins,2019,South Carolina St.,Guard,193,0,Success
326,Mike Underwood,2019,Central Connecticut,Guard,198,90,Success
327,Karrington Wallace,2019,Central Connecticut,Forward,201,90,Success
328,Jake Wolfe,2019,Lipscomb,Guard,196,90,Success
329,Brandon Powell,2019,Fairleigh Dickinson,Guard,190,90,Success
330,Bassel Saliba Jr.,2019,Fairleigh Dickinson,-1,-1,-1,Failure: Did not find player
331,Matt Becht,2019,Mount St. Mary's,-1,-1,-1,Failure: Did not find player
332,Vado Morse,2019,Mount St. Mary's,Guard,183,77,Success
333,Trajan Wesley,2019,Louisiana Lafayette,Guard,175,74,Success
334,Lamar Norman Jr.,2019,Duquesne,-1,-1,-1,Failure: Did not find player
335,Trace Ramsey,2019,Maryland,Forward,201,90,Success
336,Micheal Anumba,2019,Winthrop,Guard,193,99,Success
337,Jaalam Hill,2019,Cleveland St.,Forward,201,102,Success
338,Rashad Williams,2019,Cleveland St.,Forward,201,102,Success
339,Seth Millner,2019,Cleveland St.,-1,-1,-1,Failure: Did not find player
340,Dawson Carper,2019,Hawaii,Center,213,126,Success
341,Owen Hulland,2019,Hawaii,Forward,213,108,Success
342,Mate Colina,2019,Hawaii,Center,213,111,Success
343,Theo Akwuba,2019,Portland,Center,211,102,Success
344,Elijah Weaver,2019,USC,Guard,198,92,Success
345,Walter Ellis,2019,Bucknell,Forward,196,86,Success
346,Andrew Funk,2019,Bucknell,Guard,196,85,Success
347,Jack Hemphill,2019,Boston University,Forward,206,104,Success
348,Fletcher Tynen,2019,Boston University,Guard,201,88,Success
349,Tucker Richardson,2019,Colgate,Guard,196,92,Success
350,Kahliel Spear,2019,Bucknell,Forward,201,99,Success
351,Zach Light,2019,Colgate,Guard,190,88,Success
352,Marlon Hargis,2019,Holy Cross,Forward,201,92,Success
353,Ben Vander Plas,2019,Ohio,-1,-1,-1,Failure: Did not find player
354,Szymon Wojcik,2019,Missouri St.,Forward,206,99,Success
355,Odri Dedolli,2019,Mount St. Mary's,Guard,193,83,Success
356,Damien Daniels,2019,Abilene Christian,Guard,170,63,Success
357,Joe Pleasant,2019,Abilene Christian,Forward,203,99,Success
358,Clay Gayman,2019,Abilene Christian,Forward,198,99,Success
359,Yor Anei,2019,Oklahoma St.,Forward,208,106,Success
360,Joe Reece,2019,Old Dominion,-1,-1,-1,Failure: Did not find player
361,Jason Wade,2019,Old Dominion,Guard,196,92,Success
362,Kalu Ezikpe,2019,Old Dominion,Forward,203,106,Success
363,Nicolas Timberlake,2019,Towson,Guard,193,90,Success
364,Keondre Schumacher,2019,Winthrop,Guard,183,79,Success
365,Javon Pickett,2019,Missouri,Guard,196,99,Success
366,Alex Comanita,2019,Northwestern St.,Guard,193,88,Success
367,Isaac Suffren,2019,Lafayette,Guard,193,86,Success
368,Jamir Moore,2019,Charleston Southern,Guard,196,90,Success
369,Duncan LeXander,2019,Charleston Southern,Forward,203,92,Success
370,Timmy Sellers,2019,Charleston Southern,Forward,203,99,Success
371,Dontrell Shuler,2019,Charleston Southern,Guard,188,81,Success
372,Sadarius Bowser,2019,Charleston Southern,Center,206,104,Success
373,Jaylen Alston,2019,Gardner Webb,Forward,193,86,Success
374,Connor Arnold,2019,VMI,Forward,201,93,Success
375,Dominick Welch,2019,St. Bonaventure,Guard,196,90,Success
376,Paul Hiepler,2019,Abilene Christian,Guard,193,86,Success
377,John Walker III,2019,Texas A&M,-1,-1,-1,Failure: Did not find player
378,Noah Gurley,2019,Furman,Forward,203,95,Success
379,Peter Jones,2019,Montana,Forward,203,95,Success
380,Elijah McCullough,2019,Sacramento St.,Guard,190,81,Success
381,Grant Greabell,2019,Sacramento St.,-1,-1,-1,Failure: Did not find player
382,Sherwyn Devonish-Prince Jr.,2019,Morgan St.,-1,-1,-1,Failure: Did not find player
383,Isaiah Burke,2019,Morgan St.,Guard,185,81,Success
384,Jared Ridder,2019,Missouri St.,Forward,203,104,Success
385,BJ Fitzgerald,2019,Norfolk St.,Guard,198,90,Success
386,Gerrale Gates,2019,New Orleans,Forward,198,113,Success
387,Ty Perry,2019,Fordham,-1,-1,-1,Failure: Did not find player
388,Chris Austin,2019,Fordham,Guard,193,92,Success
389,Jalen Cobb,2019,Fordham,Guard,185,74,Success
390,Sincere Carry,2019,Duquesne,Guard,185,81,Success
391,Tobias Cameron,2019,Abilene Christian,Guard,196,95,Success
392,Zach Thornhill,2019,Nebraska Omaha,Guard,193,83,Success
393,Hayden Miller,2019,Nebraska Omaha,Guard,185,81,Success
394,Evan Tricker,2019,Nebraska Omaha,Forward,211,81,Success
395,Cartrell Thompson,2019,Cal St. Bakersfield,Forward,203,92,Success
396,Travon Mayo,2019,North Carolina A&T,Forward,196,86,Success
397,Kessler Edwards,2019,Pepperdine,Forward,203,90,Success
398,James Edwards,2019,Air Force,-100,-100,-100,Failure: Other Error
399,Bryce Hughes,2019,Air Force,Guard,193,88,Success
400,Andrew Morrissey,2019,North Alabama,Forward,206,106,Success
401,Khalid Moore,2019,Georgia Tech,Forward,201,90,Success
402,Ben Carter,2019,Montana,Forward,203,102,Success
403,Zeke Quinlan,2019,Montana St.,Forward,201,99,Success
404,Alex Caldwell,2019,Southeast Missouri St.,Guard,183,72,Success
405,Michael Anekwe,2019,Lafayette,Forward,201,100,Success
406,Ayo Dosunmu,2019,Illinois,Guard,196,90,Success
407,Derek Ballard Jr.,2019,Eastern Michigan,-1,-1,-1,Failure: Did not find player
408,Zion Young,2019,Western Illinois,Guard,193,86,Success
409,Jordan Brown,2019,Nevada,Guard,193,83,Success
410,Jeremiah Saunders,2019,Southeastern Louisiana,Guard,190,90,Success
411,Kobe Dickson,2019,Cornell,Forward,206,106,Success
412,AJ Edu,2019,Toledo,Forward,208,102,Success
413,Jaylan Gainey,2019,Brown,Forward,206,99,Success
414,David Mitchell,2019,Brown,Guard,190,0,Success
415,Davis Franks,2019,Brown,Forward,203,92,Success
416,Ike Nweke,2019,Columbia,Forward,201,108,Success
417,Maka Ellis,2019,Columbia,Guard,196,86,Success
418,Thomas Shaughnessy,2019,Brown,Guard,183,77,Success
419,Nathan Robinson,2019,South Dakota,-1,-1,-1,Failure: Did not find player
420,Matt Johns,2019,South Dakota,-1,-1,-1,Failure: Did not find player
421,Adam Flagler,2019,Presbyterian,Guard,190,81,Success
422,Jordan Guest,2019,Boston University,Forward,203,97,Success
423,Blake Verbeek,2019,Holy Cross,Forward,208,91,Success
424,Daxton Carr,2019,Cal Poly,Forward,201,97,Success
425,Jayden Saddler,2019,Southern,Guard,185,88,Success
426,Patrick Emilien,2019,Western Michigan,Forward,198,92,Success
427,William Boyer-Richard,2019,Western Michigan,Guard,185,86,Success
428,Adrian Martin,2019,Western Michigan,Forward,201,99,Success
429,Garrett Pascoe,2019,Boston University,Guard,190,81,Success
430,Kody Shubert,2019,Presbyterian,Guard,180,72,Success
431,Alex Arians,2019,South Dakota St.,Guard,193,95,Success
432,Elijah Hardy,2019,Washington,Guard,188,77,Success
433,Devin Hutchinson,2019,Radford,Guard,196,88,Success
